year;universityId;subjectAreaId;threshold1Value;threshold1PercentageValue;threshold5Value;threshold5PercentageValue;threshold10Value;threshold10PercentageValue;threshold25Value;threshold25PercentageValue
2013;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;2.5641026;3.0;7.692308;11.0;28.20513
2014;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;3.0;11.538462;10.0;38.46154
2015;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;2.0;8.695652;3.0;13.043478;7.0;30.434782
2016;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;1.0;6.25;2.0;12.5
2017;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;2.0;5.714286;4.0;11.428572;10.0;28.57143
2018;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;3.0;12.0;10.0;40.0
2019;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;2.5641026;7.0;17.948719;15.0;38.46154
2020;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;3.0;5.6603775;7.0;13.207547;30.0;56.60377
2021;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;1.5151515;6.0;9.090909;35.0;53.0303
2022;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;2.0;3.6363635;5.0;9.090909;8.0;14.545454;29.0;52.727272
2023;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;3.030303;7.0;21.212122;None;None
2012;University of Białystok;Biochemistry, Genetics and Molecular Biology;1.0;3.7037036;1.0;3.7037036;4.0;14.814815;8.0;29.62963
2013;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;2.0;6.0;12.0;21.0;42.0
2014;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;2.0;6.25;2.0;6.25;12.0;37.5
2015;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;2.0;4.6511626;6.0;13.953489;13.0;30.232557
2016;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;3.0;10.714286;9.0;32.142857
2017;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;2.0;6.060606;10.0;30.303032
2018;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;2.0;6.8965516;7.0;24.13793;13.0;44.827587
2019;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;2.0;3.125;9.0;14.0625;18.0;28.125
2020;University of Białystok;Biochemistry, Genetics and Molecular Biology;1.0;2.0833335;4.0;8.333334;8.0;16.666668;26.0;54.166668
2021;University of Białystok;Biochemistry, Genetics and Molecular Biology;1.0;1.6393442;3.0;4.9180326;9.0;14.754099;36.0;59.016396
2022;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;1.8181818;4.0;7.272727;17.0;30.909092
2023;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;4.347826;7.0;30.434782;None;None
2012;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;1.0;1.7241379;2.0;3.4482758;7.0;12.068965;24.0;41.37931
2013;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;2.0;3.0769231;6.0;9.230769;13.0;20.0;27.0;41.538464
2014;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;2.0;2.631579;6.0;7.8947363;12.0;15.789473;34.0;44.736843
2015;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;2.0;2.2988505;4.0;4.597701;8.0;9.195402;38.0;43.67816
2016;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;1.0;1.369863;4.0;5.479452;11.0;15.068494;33.0;45.20548
2017;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;2.0;1.8181818;4.0;3.6363635;12.0;10.909091;48.0;43.636364
2018;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;1.0;0.9803922;4.0;3.9215689;11.0;10.784314;38.0;37.2549
2019;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;1.0;0.7751938;12.0;9.302325;16.0;12.403101;48.0;37.2093
2020;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;1.0;0.5586592;11.0;6.1452518;21.0;11.731844;69.0;38.547485
2021;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;10.0;4.7169814;25.0;11.792453;97.0;45.754715
2022;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;1.0;0.45045045;13.0;5.855856;30.0;13.513513;95.0;42.792793
2023;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;2.0;2.777778;6.0;8.333334;None;None
2012;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2013;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2015;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;1.0;14.285715;4.0;57.14286
2016;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;1.0;33.333336;2.0;66.66667
2017;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;2.0;66.66667;2.0;66.66667
2018;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;25.0;2.0;50.0;2.0;50.0
2019;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;8.333334;1.0;8.333334;7.0;58.333332
2020;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;2.0;14.285715;3.0;21.428572;9.0;64.28571
2021;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;2.0;20.0;3.0;30.000002;6.0;60.000004
2022;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;2.0;16.666668;6.0;50.0
2023;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;2.0;18.181818
2013;AGH University of Science and Technology;Business, Management and Accounting;1.0;5.0;3.0;15.000001;3.0;15.000001;7.0;35.0
2014;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;1.0;4.166667;1.0;4.166667;3.0;12.5
2015;AGH University of Science and Technology;Business, Management and Accounting;1.0;6.25;1.0;6.25;3.0;18.75;6.0;37.5
2016;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;5.0;25.0;5.0;25.0;8.0;40.0
2017;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;5.0;17.857143;7.0;25.0;13.0;46.42857
2018;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;1.0;2.5;4.0;10.0;7.0;17.5
2019;AGH University of Science and Technology;Business, Management and Accounting;1.0;3.7037036;4.0;14.814815;4.0;14.814815;11.0;40.74074
2020;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;3.0;6.382979;3.0;6.382979;7.0;14.893617
2021;AGH University of Science and Technology;Business, Management and Accounting;2.0;4.7619047;3.0;7.1428576;6.0;14.285715;15.0;35.714287
2022;AGH University of Science and Technology;Business, Management and Accounting;1.0;1.8181818;5.0;9.090909;9.0;16.363636;12.0;21.818182
2023;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;2.0;11.764706;6.0;35.294117;None;None
2012;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;1.0;12.5;1.0;12.5;3.0;37.5
2013;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;2.0;33.333336
2014;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;2.0;11.764706
2016;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;3.0;9.375
2017;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;6.0;14.285715
2018;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;1.0;3.030303;4.0;12.121212;9.0;27.272728
2019;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;2.0;7.1428576;3.0;10.714286;5.0;17.857143
2020;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;1.0;2.3255813;2.0;4.6511626;7.0;16.27907
2021;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;4.0;12.903225;8.0;25.80645
2022;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;7.0;24.13793
2023;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;1.0;50.0;None;None
2012;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0
2014;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2015;Cracow University of Technology;Business, Management and Accounting;1.0;12.5;2.0;25.0;3.0;37.5;3.0;37.5
2016;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;1.0;6.666667;2.0;13.333334;5.0;33.333336
2017;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;2.0;18.181818;5.0;45.454548
2018;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;1.0;9.090909;2.0;18.181818
2019;Cracow University of Technology;Business, Management and Accounting;1.0;5.555556;1.0;5.555556;3.0;16.666668;11.0;61.11111
2020;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;2.0;20.0;3.0;30.000002;7.0;70.0
2021;Cracow University of Technology;Business, Management and Accounting;1.0;4.7619047;3.0;14.285715;4.0;19.047619;13.0;61.904762
2022;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;1.0;4.347826;2.0;8.695652;9.0;39.130436
2023;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0
2016;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.285715
2017;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.5
2018;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.285715
2019;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;16.666668
2020;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;2.0;28.57143
2022;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;1.0;100.0;None;None
2012;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;1.0;3.2258062;2.0;6.4516125;3.0;9.677419
2013;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;1.0;7.1428576;1.0;7.1428576;2.0;14.285715
2014;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;1.0;4.166667;2.0;8.333334;5.0;20.833332
2015;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;2.0;5.263158;9.0;23.684212
2016;Warsaw University of Technology;Business, Management and Accounting;1.0;3.846154;1.0;3.846154;1.0;3.846154;5.0;19.23077
2017;Warsaw University of Technology;Business, Management and Accounting;1.0;3.846154;3.0;11.538462;4.0;15.384616;4.0;15.384616
2018;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;1.0;3.2258062;1.0;3.2258062;4.0;12.903225
2019;Warsaw University of Technology;Business, Management and Accounting;1.0;3.2258062;1.0;3.2258062;2.0;6.4516125;5.0;16.129032
2020;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;1.0;1.4925373;2.0;2.9850745;6.0;8.955224
2021;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;3.0;4.5454545;5.0;7.575758;12.0;18.181818
2022;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;3.0;6.382979;5.0;10.638298;14.0;29.787233
2023;Warsaw University of Technology;Business, Management and Accounting;1.0;3.846154;3.0;11.538462;4.0;15.384616;None;None
2012;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;1.0;3.125;1.0;3.125;4.0;12.5
2014;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.347826
2015;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;2.0;3.508772;2.0;3.508772;7.0;12.280702
2016;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;0.0;0.0;3.0;5.6603775;7.0;13.207547
2017;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;1.0;1.1235955;2.0;2.247191;7.0;7.865169
2018;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;1.0;1.6129031;3.0;4.8387094;8.0;12.903225
2019;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;0.0;0.0;2.0;2.5316455;10.0;12.658228
2020;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;0.0;0.0;3.0;3.3333335;14.0;15.555556
2021;Poznan University of Economics and Business;Business, Management and Accounting;3.0;2.479339;8.0;6.61157;12.0;9.917356;34.0;28.099173
2022;Poznan University of Economics and Business;Business, Management and Accounting;2.0;1.9417475;3.0;2.9126215;7.0;6.7961164;23.0;22.330097
2023;Poznan University of Economics and Business;Business, Management and Accounting;1.0;3.2258062;7.0;22.580645;13.0;41.935482;None;None
2012;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;0.0;0.0;4.0;7.017544;17.0;29.82456
2013;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;2.0;2.3529413;9.0;10.588236;31.0;36.47059
2014;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;1.0;1.1235955;6.0;6.741573;29.0;32.58427
2015;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;4.0;3.030303;17.0;12.878788;44.0;33.333336
2016;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;6.0;4.255319;18.0;12.765958;55.0;39.00709
2017;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;9.0;5.202312;22.0;12.716763;58.0;33.526012
2018;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;10.0;5.91716;18.0;10.6508875;52.0;30.769232
2019;AGH University of Science and Technology;Chemical Engineering;2.0;1.2578616;6.0;3.7735848;21.0;13.207547;60.0;37.73585
2020;AGH University of Science and Technology;Chemical Engineering;1.0;0.65789473;12.0;7.8947363;18.0;11.842106;58.0;38.157894
2021;AGH University of Science and Technology;Chemical Engineering;1.0;0.6802721;10.0;6.8027215;27.0;18.367348;73.0;49.659863
2022;AGH University of Science and Technology;Chemical Engineering;1.0;0.59880245;17.0;10.179641;32.0;19.161678;87.0;52.095806
2023;AGH University of Science and Technology;Chemical Engineering;1.0;1.4084507;4.0;5.633803;12.0;16.901407;None;None
2012;Białystok University of Technology;Chemical Engineering;0.0;0.0;0.0;0.0;1.0;8.333334;4.0;33.333336
2013;Białystok University of Technology;Chemical Engineering;0.0;0.0;0.0;0.0;1.0;11.111112;3.0;33.333336
2014;Białystok University of Technology;Chemical Engineering;0.0;0.0;0.0;0.0;0.0;0.0;2.0;12.5
2015;Białystok University of Technology;Chemical Engineering;0.0;0.0;1.0;5.555556;1.0;5.555556;4.0;22.222223
2016;Białystok University of Technology;Chemical Engineering;0.0;0.0;0.0;0.0;3.0;14.285715;4.0;19.047619
2017;Białystok University of Technology;Chemical Engineering;0.0;0.0;0.0;0.0;1.0;4.5454545;3.0;13.636364
2018;Białystok University of Technology;Chemical Engineering;0.0;0.0;1.0;2.0408163;1.0;2.0408163;7.0;14.285715
2019;Białystok University of Technology;Chemical Engineering;0.0;0.0;1.0;4.0;1.0;4.0;4.0;16.0
2020;Białystok University of Technology;Chemical Engineering;0.0;0.0;0.0;0.0;1.0;2.3255813;12.0;27.906979
2021;Białystok University of Technology;Chemical Engineering;0.0;0.0;1.0;3.2258062;2.0;6.4516125;4.0;12.903225
2022;Białystok University of Technology;Chemical Engineering;0.0;0.0;1.0;2.5641026;4.0;10.256411;12.0;30.769232
2023;Białystok University of Technology;Chemical Engineering;0.0;0.0;3.0;10.344828;3.0;10.344828;None;None
2012;Cracow University of Technology;Chemical Engineering;0.0;0.0;0.0;0.0;1.0;2.173913;9.0;19.565218
2013;Cracow University of Technology;Chemical Engineering;0.0;0.0;1.0;1.2987013;3.0;3.8961039;9.0;11.688312
2014;Cracow University of Technology;Chemical Engineering;0.0;0.0;0.0;0.0;3.0;5.0847454;17.0;28.813559
2015;Cracow University of Technology;Chemical Engineering;0.0;0.0;3.0;3.7037036;10.0;12.345679;27.0;33.333336
2016;Cracow University of Technology;Chemical Engineering;0.0;0.0;0.0;0.0;4.0;4.040404;18.0;18.181818
2017;Cracow University of Technology;Chemical Engineering;0.0;0.0;2.0;2.2222223;9.0;10.0;24.0;26.666668
2018;Cracow University of Technology;Chemical Engineering;0.0;0.0;2.0;2.7027028;5.0;6.7567563;17.0;22.972973
2019;Cracow University of Technology;Chemical Engineering;0.0;0.0;3.0;3.1578946;6.0;6.315789;22.0;23.157894
2020;Cracow University of Technology;Chemical Engineering;0.0;0.0;4.0;4.819277;10.0;12.048193;27.0;32.53012
2021;Cracow University of Technology;Chemical Engineering;0.0;0.0;2.0;2.173913;7.0;7.6086955;35.0;38.04348
2022;Cracow University of Technology;Chemical Engineering;1.0;0.9615385;7.0;6.7307696;12.0;11.538462;44.0;42.307693
