year;universityId;subjectAreaId;threshold1Value;threshold1PercentageValue;threshold5Value;threshold5PercentageValue;threshold10Value;threshold10PercentageValue;threshold25Value;threshold25PercentageValue
2023;Białystok University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2012;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2013;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2014;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;100.0;1.0;100.0;1.0;100.0
2015;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;2.0;25.0
2016;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;50.0;1.0;50.0;1.0;50.0
2017;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;2.0;28.57143;4.0;57.14286
2018;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;11.111112;2.0;22.222223;5.0;55.555557
2019;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;5.0;33.333336
2020;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;6.25;2.0;12.5;3.0;18.75
2021;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;4.0;1.0;4.0;4.0;16.0
2022;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;2.0;9.523809;3.0;14.285715
2023;Cracow University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2012;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;3.0;37.5
2013;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;11.111112;2.0;22.222223
2014;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;10.0;2.0;20.0;5.0;50.0
2015;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;7.1428576;6.0;42.857143
2016;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;20.0;1.0;20.0;2.0;40.0
2017;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;12.5;1.0;12.5
2018;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;2.0;33.333336;4.0;66.66667
2019;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;6.0;25.0;10.0;41.666664
2020;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;6.25;3.0;18.75;5.0;31.25
2021;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;7.692308;7.0;53.846157
2022;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;2.0;14.285715;2.0;14.285715;4.0;28.57143
2023;University of Białystok;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;12.5;1.0;12.5;3.0;37.5
2012;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;7.692308;3.0;23.076923;6.0;46.153847
2013;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;2.0;16.666668;9.0;75.0
2014;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;8.333334;6.0;50.0
2015;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;2.0;13.333334;7.0;46.666668
2016;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;2.0;12.5;3.0;18.75;11.0;68.75
2017;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;3.0;21.428572;8.0;57.14286
2018;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;1.0;4.7619047;1.0;4.7619047;6.0;28.57143;12.0;57.14286
2019;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;1.0;3.5714288;8.0;28.57143;14.0;50.0
2020;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;5.0;16.129032;10.0;32.258064
2021;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;2.0;6.25;4.0;12.5;11.0;34.375
2022;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;1.0;2.5;2.0;5.0;8.0;20.0;11.0;27.5
2023;Warsaw University of Technology;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;5.882353;5.0;29.411766
2012;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;None;None;None;None;None;None;None;None
2013;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;None;None;None;None;None;None;None;None
2014;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;None;None;None;None;None;None;None;None
2017;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2019;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2020;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;0.0;0.0;0.0;0.0;1.0;20.0;2.0;40.0
2023;Poznan University of Economics and Business;Pharmacology, Toxicology and Pharmaceutics;None;None;None;None;None;None;None;None
2012;AGH University of Science and Technology;Physics and Astronomy;0.0;0.0;36.0;6.174957;185.0;31.73242;283.0;48.542023
2013;AGH University of Science and Technology;Physics and Astronomy;1.0;0.16447368;92.0;15.131579;216.0;35.526314;325.0;53.453945
2014;AGH University of Science and Technology;Physics and Astronomy;0.0;0.0;96.0;14.096916;224.0;32.892807;364.0;53.450806
2015;AGH University of Science and Technology;Physics and Astronomy;3.0;0.4464286;74.0;11.011905;246.0;36.607143;358.0;53.273808
2016;AGH University of Science and Technology;Physics and Astronomy;2.0;0.2621232;77.0;10.0917425;256.0;33.55177;374.0;49.01704
2017;AGH University of Science and Technology;Physics and Astronomy;1.0;0.15037595;127.0;19.097744;248.0;37.293236;371.0;55.78948
2018;AGH University of Science and Technology;Physics and Astronomy;0.0;0.0;66.0;10.280374;270.0;42.056076;383.0;59.657322
2019;AGH University of Science and Technology;Physics and Astronomy;0.0;0.0;76.0;12.121212;238.0;37.958534;367.0;58.532696
2020;AGH University of Science and Technology;Physics and Astronomy;1.0;0.14164306;81.0;11.473088;299.0;42.351276;430.0;60.906517
2021;AGH University of Science and Technology;Physics and Astronomy;2.0;0.23041475;47.0;5.4147468;391.0;45.04608;485.0;55.875576
2022;AGH University of Science and Technology;Physics and Astronomy;1.0;0.13793103;39.0;5.37931;304.0;41.931034;401.0;55.310345
2023;AGH University of Science and Technology;Physics and Astronomy;1.0;0.39525694;25.0;9.881423;92.0;36.363636;133.0;52.569168
2012;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;2.0;4.8780484;12.0;29.268291
2013;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;0.0;0.0;12.0;11.881188
2014;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;3.0;4.2857146;19.0;27.142859
2015;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;1.0;1.388889;17.0;23.61111
2016;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;1.0;1.2345679;10.0;12.345679
2017;Białystok University of Technology;Physics and Astronomy;0.0;0.0;1.0;1.369863;4.0;5.479452;14.0;19.178082
2018;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;9.0;11.25;20.0;25.0
2019;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;1.0;1.1764706;17.0;20.0
2020;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;14.0;15.053764;34.0;36.55914
2021;Białystok University of Technology;Physics and Astronomy;0.0;0.0;3.0;2.777778;26.0;24.074074;32.0;29.62963
2022;Białystok University of Technology;Physics and Astronomy;0.0;0.0;3.0;2.7027028;17.0;15.315315;24.0;21.621622
2023;Białystok University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;13.0;27.659575;16.0;34.042553
2012;Cracow University of Technology;Physics and Astronomy;1.0;1.2658228;2.0;2.5316455;4.0;5.063291;22.0;27.8481
2013;Cracow University of Technology;Physics and Astronomy;0.0;0.0;4.0;3.809524;11.0;10.476191;29.0;27.61905
2014;Cracow University of Technology;Physics and Astronomy;0.0;0.0;14.0;12.962963;21.0;19.444445;41.0;37.962963
2015;Cracow University of Technology;Physics and Astronomy;0.0;0.0;3.0;2.6785715;11.0;9.821428;34.0;30.357143
2016;Cracow University of Technology;Physics and Astronomy;1.0;0.9090909;2.0;1.8181818;12.0;10.909091;35.0;31.818182
2017;Cracow University of Technology;Physics and Astronomy;0.0;0.0;7.0;6.542056;16.0;14.953271;38.0;35.51402
2018;Cracow University of Technology;Physics and Astronomy;0.0;0.0;1.0;0.61728394;14.0;8.641975;42.0;25.925926
2019;Cracow University of Technology;Physics and Astronomy;0.0;0.0;0.0;0.0;15.0;10.0;52.0;34.666668
2020;Cracow University of Technology;Physics and Astronomy;0.0;0.0;3.0;2.189781;21.0;15.328466;44.0;32.116787
2021;Cracow University of Technology;Physics and Astronomy;1.0;0.5076142;11.0;5.5837564;35.0;17.766499;44.0;22.335026
2022;Cracow University of Technology;Physics and Astronomy;0.0;0.0;9.0;4.7872343;32.0;17.021276;48.0;25.531916
2023;Cracow University of Technology;Physics and Astronomy;0.0;0.0;2.0;2.2222223;14.0;15.555556;27.0;30.000002
2012;University of Białystok;Physics and Astronomy;0.0;0.0;5.0;9.615385;15.0;28.846153;34.0;65.38461
2013;University of Białystok;Physics and Astronomy;0.0;0.0;0.0;0.0;15.0;28.301886;30.0;56.60377
2014;University of Białystok;Physics and Astronomy;0.0;0.0;5.0;8.064516;22.0;35.48387;39.0;62.903225
2015;University of Białystok;Physics and Astronomy;0.0;0.0;2.0;2.857143;22.0;31.428572;38.0;54.285717
2016;University of Białystok;Physics and Astronomy;0.0;0.0;25.0;36.764706;32.0;47.058823;48.0;70.588234
2017;University of Białystok;Physics and Astronomy;0.0;0.0;10.0;14.705883;22.0;32.352943;39.0;57.352943
2018;University of Białystok;Physics and Astronomy;0.0;0.0;13.0;19.69697;30.0;45.454548;43.0;65.15151
2019;University of Białystok;Physics and Astronomy;0.0;0.0;15.0;19.736843;23.0;30.263159;52.0;68.42105
2020;University of Białystok;Physics and Astronomy;1.0;1.6666667;8.0;13.333334;16.0;26.666668;37.0;61.666668
2021;University of Białystok;Physics and Astronomy;0.0;0.0;6.0;8.0;28.0;37.333332;50.0;66.66667
2022;University of Białystok;Physics and Astronomy;0.0;0.0;2.0;3.3333335;19.0;31.666666;41.0;68.333336
2023;University of Białystok;Physics and Astronomy;1.0;4.347826;3.0;13.043478;7.0;30.434782;15.0;65.21739
2012;Warsaw University of Technology;Physics and Astronomy;0.0;0.0;29.0;5.6530213;89.0;17.348927;190.0;37.037037
2013;Warsaw University of Technology;Physics and Astronomy;0.0;0.0;52.0;9.3693695;85.0;15.315315;206.0;37.11712
2014;Warsaw University of Technology;Physics and Astronomy;0.0;0.0;51.0;9.2558975;98.0;17.785845;222.0;40.290382
2015;Warsaw University of Technology;Physics and Astronomy;4.0;0.6144393;37.0;5.6835637;123.0;18.894009;232.0;35.63748
2016;Warsaw University of Technology;Physics and Astronomy;3.0;0.41608876;46.0;6.380028;187.0;25.9362;312.0;43.27323
2017;Warsaw University of Technology;Physics and Astronomy;5.0;0.70621467;97.0;13.700565;192.0;27.118645;313.0;44.209038
2018;Warsaw University of Technology;Physics and Astronomy;1.0;0.12391574;65.0;8.054523;237.0;29.36803;397.0;49.194546
2019;Warsaw University of Technology;Physics and Astronomy;0.0;0.0;52.0;7.5581393;177.0;25.726744;358.0;52.034885
2020;Warsaw University of Technology;Physics and Astronomy;3.0;0.456621;44.0;6.697108;205.0;31.202435;342.0;52.054794
2021;Warsaw University of Technology;Physics and Astronomy;1.0;0.13368984;30.0;4.0106955;213.0;28.475937;329.0;43.983955
2022;Warsaw University of Technology;Physics and Astronomy;1.0;0.16233766;40.0;6.4935064;192.0;31.16883;309.0;50.16234
2023;Warsaw University of Technology;Physics and Astronomy;0.0;0.0;19.0;9.178744;69.0;33.333336;116.0;56.038647
2012;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Poznan University of Economics and Business;Physics and Astronomy;None;None;None;None;None;None;None;None
2015;Poznan University of Economics and Business;Physics and Astronomy;None;None;None;None;None;None;None;None
2016;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;1.0;100.0;1.0;100.0
2017;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;1.0;100.0;1.0;100.0;1.0;100.0
2018;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;0.0;0.0;2.0;25.0
2020;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;2.0;20.0;4.0;40.0
2021;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;4.0;22.222223;6.0;33.333336
2022;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;2.0;14.285715;5.0;35.714287
2023;Poznan University of Economics and Business;Physics and Astronomy;0.0;0.0;0.0;0.0;3.0;42.857143;4.0;57.14286
2012;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2014;AGH University of Science and Technology;Psychology;None;None;None;None;None;None;None;None
2015;AGH University of Science and Technology;Psychology;1.0;33.333336;1.0;33.333336;1.0;33.333336;2.0;66.66667
2016;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;1.0;100.0;1.0;100.0
2017;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2018;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;1.0;16.666668;2.0;33.333336
2020;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2021;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2022;AGH University of Science and Technology;Psychology;0.0;0.0;0.0;0.0;1.0;25.0;1.0;25.0
2023;AGH University of Science and Technology;Psychology;1.0;50.0;2.0;100.0;2.0;100.0;2.0;100.0
2012;Białystok University of Technology;Psychology;None;None;None;None;None;None;None;None
2013;Białystok University of Technology;Psychology;None;None;None;None;None;None;None;None
2014;Białystok University of Technology;Psychology;None;None;None;None;None;None;None;None
2015;Białystok University of Technology;Psychology;0.0;0.0;1.0;100.0;1.0;100.0;1.0;100.0
2016;Białystok University of Technology;Psychology;None;None;None;None;None;None;None;None
2017;Białystok University of Technology;Psychology;None;None;None;None;None;None;None;None
2018;Białystok University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Białystok University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Białystok University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;Białystok University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0
2022;Białystok University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2023;Białystok University of Technology;Psychology;None;None;None;None;None;None;None;None
2012;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2013;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2014;Cracow University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2016;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2017;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2018;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2019;Cracow University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2021;Cracow University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2022;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2023;Cracow University of Technology;Psychology;None;None;None;None;None;None;None;None
2012;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2015;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2017;University of Białystok;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2018;University of Białystok;Psychology;0.0;0.0;0.0;0.0;1.0;20.0;1.0;20.0
2019;University of Białystok;Psychology;0.0;0.0;0.0;0.0;1.0;10.0;4.0;40.0
2020;University of Białystok;Psychology;0.0;0.0;0.0;0.0;1.0;12.5;1.0;12.5
2021;University of Białystok;Psychology;0.0;0.0;0.0;0.0;1.0;12.5;2.0;25.0
2022;University of Białystok;Psychology;0.0;0.0;0.0;0.0;2.0;14.285715;5.0;35.714287
2023;University of Białystok;Psychology;0.0;0.0;0.0;0.0;1.0;20.0;3.0;60.000004
2012;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2013;Warsaw University of Technology;Psychology;None;None;None;None;None;None;None;None
2014;Warsaw University of Technology;Psychology;None;None;None;None;None;None;None;None
2015;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;3.0;100.0
2016;Warsaw University of Technology;Psychology;None;None;None;None;None;None;None;None
2017;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;Warsaw University of Technology;Psychology;1.0;25.0;1.0;25.0;1.0;25.0;1.0;25.0
2019;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2020;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;2.0;33.333336
2021;Warsaw University of Technology;Psychology;0.0;0.0;1.0;20.0;1.0;20.0;2.0;40.0
2022;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;2.0;66.66667
2023;Warsaw University of Technology;Psychology;0.0;0.0;0.0;0.0;1.0;100.0;1.0;100.0
2012;Poznan University of Economics and Business;Psychology;None;None;None;None;None;None;None;None
2013;Poznan University of Economics and Business;Psychology;None;None;None;None;None;None;None;None
2014;Poznan University of Economics and Business;Psychology;None;None;None;None;None;None;None;None
2015;Poznan University of Economics and Business;Psychology;None;None;None;None;None;None;None;None
2016;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2021;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;0.0;0.0;5.0;33.333336
2022;Poznan University of Economics and Business;Psychology;0.0;0.0;0.0;0.0;1.0;12.5;3.0;37.5
2023;Poznan University of Economics and Business;Psychology;0.0;0.0;1.0;20.0;1.0;20.0;2.0;40.0
2012;AGH University of Science and Technology;Social Sciences;1.0;9.090909;2.0;18.181818;5.0;45.454548;6.0;54.545456
2013;AGH University of Science and Technology;Social Sciences;0.0;0.0;2.0;16.666668;3.0;25.0;4.0;33.333336
2014;AGH University of Science and Technology;Social Sciences;2.0;7.1428576;7.0;25.0;8.0;28.57143;10.0;35.714287
2015;AGH University of Science and Technology;Social Sciences;2.0;9.523809;9.0;42.857143;11.0;52.380955;13.0;61.904762
2016;AGH University of Science and Technology;Social Sciences;3.0;12.0;8.0;32.0;8.0;32.0;9.0;36.0
2017;AGH University of Science and Technology;Social Sciences;1.0;2.631579;4.0;10.526316;8.0;21.052631;16.0;42.105263
2018;AGH University of Science and Technology;Social Sciences;2.0;2.5974026;4.0;5.194805;4.0;5.194805;22.0;28.57143
2019;AGH University of Science and Technology;Social Sciences;3.0;5.357143;7.0;12.5;11.0;19.642857;27.0;48.214287
2020;AGH University of Science and Technology;Social Sciences;1.0;1.5151515;9.0;13.636364;14.0;21.212122;36.0;54.545456
2021;AGH University of Science and Technology;Social Sciences;4.0;4.8780484;16.0;19.512194;20.0;24.390244;53.0;64.63415
2022;AGH University of Science and Technology;Social Sciences;3.0;3.7037036;16.0;19.753086;19.0;23.456789;52.0;64.197525
2023;AGH University of Science and Technology;Social Sciences;2.0;6.25;5.0;15.625;7.0;21.875;25.0;78.125
2012;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;2.0;40.0
2013;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Białystok University of Technology;Social Sciences;0.0;0.0;1.0;14.285715;1.0;14.285715;3.0;42.857143
2015;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;2.0;28.57143
2017;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;Białystok University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;7.0;46.666668
2019;Białystok University of Technology;Social Sciences;1.0;3.125;1.0;3.125;1.0;3.125;24.0;75.0
2020;Białystok University of Technology;Social Sciences;1.0;3.2258062;2.0;6.4516125;6.0;19.354837;27.0;87.09677
2021;Białystok University of Technology;Social Sciences;0.0;0.0;3.0;10.344828;4.0;13.793103;19.0;65.51724
2022;Białystok University of Technology;Social Sciences;0.0;0.0;2.0;5.0;3.0;7.5000005;30.0;75.0
2023;Białystok University of Technology;Social Sciences;1.0;20.0;3.0;60.000004;3.0;60.000004;4.0;80.0
2012;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.5
2014;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;3.0;21.428572
2015;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;2.0;25.0
2016;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.857143
2017;Cracow University of Technology;Social Sciences;0.0;0.0;0.0;0.0;2.0;5.714286;5.0;14.285715
2018;Cracow University of Technology;Social Sciences;0.0;0.0;1.0;2.3255813;2.0;4.6511626;9.0;20.930233
2019;Cracow University of Technology;Social Sciences;1.0;1.0989012;1.0;1.0989012;5.0;5.4945054;22.0;24.175825
2020;Cracow University of Technology;Social Sciences;0.0;0.0;3.0;4.225352;3.0;4.225352;33.0;46.478874
2021;Cracow University of Technology;Social Sciences;1.0;1.388889;3.0;4.166667;5.0;6.9444447;32.0;44.444447
2022;Cracow University of Technology;Social Sciences;1.0;2.2222223;5.0;11.111112;10.0;22.222223;33.0;73.333336
2023;Cracow University of Technology;Social Sciences;0.0;0.0;4.0;23.529411;4.0;23.529411;10.0;58.823532
2012;University of Białystok;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.285715
2013;University of Białystok;Social Sciences;2.0;16.666668;2.0;16.666668;2.0;16.666668;6.0;50.0
2014;University of Białystok;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;5.0;35.714287
2015;University of Białystok;Social Sciences;0.0;0.0;0.0;0.0;0.0;0.0;2.0;13.333334
2016;University of Białystok;Social Sciences;0.0;0.0;0.0;0.0;3.0;20.0;3.0;20.0
2017;University of Białystok;Social Sciences;1.0;6.666667;1.0;6.666667;1.0;6.666667;2.0;13.333334
2018;University of Białystok;Social Sciences;3.0;11.538462;4.0;15.384616;4.0;15.384616;6.0;23.076923
2019;University of Białystok;Social Sciences;1.0;2.0;4.0;8.0;4.0;8.0;18.0;36.0
2020;University of Białystok;Social Sciences;1.0;1.6949153;1.0;1.6949153;3.0;5.0847454;9.0;15.254237
2021;University of Białystok;Social Sciences;1.0;1.3333334;2.0;2.6666667;5.0;6.666667;18.0;24.0
2022;University of Białystok;Social Sciences;0.0;0.0;1.0;1.7241379;6.0;10.344828;16.0;27.586206
2023;University of Białystok;Social Sciences;1.0;6.25;3.0;18.75;5.0;31.25;8.0;50.0
2012;Warsaw University of Technology;Social Sciences;1.0;5.882353;1.0;5.882353;2.0;11.764706;3.0;17.647058
2013;Warsaw University of Technology;Social Sciences;0.0;0.0;0.0;0.0;1.0;4.0;2.0;8.0
2014;Warsaw University of Technology;Social Sciences;0.0;0.0;5.0;19.23077;6.0;23.076923;7.0;26.923079
2015;Warsaw University of Technology;Social Sciences;2.0;9.090909;6.0;27.272728;7.0;31.818182;11.0;50.0
2016;Warsaw University of Technology;Social Sciences;1.0;3.030303;5.0;15.151516;9.0;27.272728;13.0;39.39394
2017;Warsaw University of Technology;Social Sciences;0.0;0.0;3.0;8.571429;4.0;11.428572;9.0;25.714287
2018;Warsaw University of Technology;Social Sciences;0.0;0.0;10.0;27.777779;13.0;36.11111;24.0;66.66667
2019;Warsaw University of Technology;Social Sciences;3.0;4.347826;8.0;11.594203;11.0;15.94203;27.0;39.130436
2020;Warsaw University of Technology;Social Sciences;1.0;1.0416667;11.0;11.458334;14.0;14.583333;52.0;54.166668
